Training for 150000 steps ...
     79/150000: episode: 1, duration: 0.145s, episode steps:  79, steps per second: 544, episode reward: -69.568, mean reward: -0.881 [-100.000, 44.501], mean action: 1.215 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  53636/150000: episode: 535, duration: 0.633s, episode steps:  89, steps per second: 141, episode reward: -62.726, mean reward: -0.705 [-100.000, 11.092], mean action: 1.674 [0.000, 3.000],  loss: 22.940529, mse: 2888.279031, mean_q: 36.774744, mean_eps: 0.678454
  53762/150000: episode: 536, duration: 0.923s, episode steps: 126, steps per second: 137, episode reward: -95.652, mean reward: -0.759 [-100.000,  8.995], mean action: 1.667 [0.000, 3.000],  loss: 13.818506, mse: 2883.565168, mean_q: 37.717120, mean_eps: 0.677809
  53854/150000: episode: 537, duration: 0.658s, episode steps:  92, steps per second: 140, episode reward: -24.256, mean reward: -0.264 [-100.000, 10.817], mean action: 1.696 [0.000, 3.000],  loss: 9.725589, mse: 2929.844241, mean_q: 36.620499, mean_eps: 0.677155
  53937/150000: episode: 538, duration: 0.593s, episode steps:  83, steps per second: 140, episode reward: -40.352, mean reward: -0.486 [-100.000, 13.402], mean action: 1.446 [0.000, 3.000],  loss: 13.187986, mse: 2931.142608, mean_q: 36.680436, mean_eps: 0.676630
  54045/150000: episode: 539, duration: 0.811s, episode steps: 108, steps per second: 133, episode reward: -148.554, mean reward: -1.375 [-100.000,  6.712], mean action: 1.713 [0.000, 3.000],  loss: 16.434657, mse: 2860.482946, mean_q: 37.860356, mean_eps: 0.676057
  54120/150000: episode: 540, duration: 0.538s, episode steps:  75, steps per second: 139, episode reward: -45.997, mean reward: -0.613 [-100.000, 19.629], mean action: 1.840 [0.000, 3.000],  loss: 15.431766, mse: 2898.320182, mean_q: 38.116642, mean_eps: 0.675508
  54191/150000: episode: 541, duration: 0.495s, episode steps:  71, steps per second: 143, episode reward: -65.062, mean reward: -0.916 [-100.000,  8.728], mean action: 1.704 [0.000, 3.000],  loss: 16.256270, mse: 2883.106294, mean_q: 38.623764, mean_eps: 0.675070
  54303/150000: episode: 542, duration: 0.795s, episode steps: 112, steps per second: 141, episode reward: -84.275, mean reward: -0.752 [-100.000,  6.329], mean action: 1.786 [0.000, 3.000],  loss: 15.545632, mse: 2859.382926, mean_q: 37.794844, mean_eps: 0.674521
  54412/150000: episode: 543, duration: 0.794s, episode steps: 109, steps per second: 137, episode reward: -27.644, mean reward: -0.254 [-100.000, 18.697], mean action: 1.670 [0.000, 3.000],  loss: 16.236920, mse: 2879.823764, mean_q: 36.552741, mean_eps: 0.673858
  54481/150000: episode: 544, duration: 0.485s, episode steps:  69, steps per second: 142, episode reward: -34.086, mean reward: -0.494 [-100.000, 13.274], mean action: 1.667 [0.000, 3.000],  loss: 12.161582, mse: 2837.703815, mean_q: 37.946755, mean_eps: 0.673324
  54594/150000: episode: 545, duration: 0.787s, episode steps: 113, steps per second: 144, episode reward: -126.556, mean reward: -1.120 [-100.000,  6.168], mean action: 1.770 [0.000, 3.000],  loss: 13.243230, mse: 2863.185532, mean_q: 37.403827, mean_eps: 0.672778
  54716/150000: episode: 546, duration: 0.915s, episode steps: 122, steps per second: 133, episode reward: -47.116, mean reward: -0.386 [-100.000, 56.953], mean action: 1.574 [0.000, 3.000],  loss: 11.282914, mse: 2865.587947, mean_q: 36.339007, mean_eps: 0.672073
  54791/150000: episode: 547, duration: 0.537s, episode steps:  75, steps per second: 140, episode reward: -61.813, mean reward: -0.824 [-100.000,  7.905], mean action: 1.787 [0.000, 3.000],  loss: 8.730987, mse: 2827.910752, mean_q: 36.766456, mean_eps: 0.671482
  54908/150000: episode: 548, duration: 0.831s, episode steps: 117, steps per second: 141, episode reward: -86.386, mean reward: -0.738 [-100.000,  6.326], mean action: 1.675 [0.000, 3.000],  loss: 14.235239, mse: 2868.789565, mean_q: 38.284638, mean_eps: 0.670906
  54994/150000: episode: 549, duration: 0.648s, episode steps:  86, steps per second: 133, episode reward: -6.404, mean reward: -0.074 [-100.000, 16.666], mean action: 1.744 [0.000, 3.000],  loss: 13.178562, mse: 2880.033007, mean_q: 38.015305, mean_eps: 0.670297
  55085/150000: episode: 550, duration: 0.655s, episode steps:  91, steps per second: 139, episode reward: -21.111, mean reward: -0.232 [-100.000, 13.699], mean action: 1.736 [0.000, 3.000],  loss: 18.898497, mse: 2956.546443, mean_q: 36.559407, mean_eps: 0.669766
  55162/150000: episode: 551, duration: 0.703s, episode steps:  77, steps per second: 110, episode reward: -48.721, mean reward: -0.633 [-100.000, 10.895], mean action: 1.636 [0.000, 3.000],  loss: 12.267726, mse: 3028.212830, mean_q: 36.397844, mean_eps: 0.669262
  55241/150000: episode: 552, duration: 0.729s, episode steps:  79, steps per second: 108, episode reward: -72.370, mean reward: -0.916 [-100.000, 13.607], mean action: 1.772 [0.000, 3.000],  loss: 9.189996, mse: 3017.734026, mean_q: 34.978104, mean_eps: 0.668794
  55330/150000: episode: 553, duration: 0.691s, episode steps:  89, steps per second: 129, episode reward: -98.142, mean reward: -1.103 [-100.000, 10.235], mean action: 1.449 [0.000, 3.000],  loss: 11.759956, mse: 2959.603557, mean_q: 38.206470, mean_eps: 0.668290
  55412/150000: episode: 554, duration: 0.654s, episode steps:  82, steps per second: 125, episode reward: -85.065, mean reward: -1.037 [-100.000,  9.694], mean action: 1.329 [0.000, 3.000],  loss: 15.025244, mse: 2950.169919, mean_q: 37.673413, mean_eps: 0.667777
  55572/150000: episode: 555, duration: 1.283s, episode steps: 160, steps per second: 125, episode reward: -37.455, mean reward: -0.234 [-100.000, 17.602], mean action: 1.488 [0.000, 3.000],  loss: 13.128135, mse: 2938.434280, mean_q: 36.299134, mean_eps: 0.667051
  55662/150000: episode: 556, duration: 0.690s, episode steps:  90, steps per second: 130, episode reward: -60.491, mean reward: -0.672 [-100.000,  5.951], mean action: 1.700 [0.000, 3.000],  loss: 16.527891, mse: 2898.119306, mean_q: 36.947025, mean_eps: 0.666301
  55760/150000: episode: 557, duration: 0.774s, episode steps:  98, steps per second: 127, episode reward: -61.925, mean reward: -0.632 [-100.000, 11.885], mean action: 1.673 [0.000, 3.000],  loss: 11.094828, mse: 2862.109771, mean_q: 38.514884, mean_eps: 0.665737
  55871/150000: episode: 558, duration: 0.846s, episode steps: 111, steps per second: 131, episode reward: -39.431, mean reward: -0.355 [-100.000, 13.005], mean action: 1.550 [0.000, 3.000],  loss: 17.686771, mse: 2913.538176, mean_q: 36.700564, mean_eps: 0.665110
  55972/150000: episode: 559, duration: 0.723s, episode steps: 101, steps per second: 140, episode reward: -96.686, mean reward: -0.957 [-100.000,  6.364], mean action: 1.366 [0.000, 3.000],  loss: 11.023064, mse: 2938.888314, mean_q: 37.563386, mean_eps: 0.664474
  56033/150000: episode: 560, duration: 0.482s, episode steps:  61, steps per second: 127, episode reward: -69.648, mean reward: -1.142 [-100.000,  7.231], mean action: 1.459 [0.000, 3.000],  loss: 18.666742, mse: 2979.048928, mean_q: 37.319201, mean_eps: 0.663988
  56129/150000: episode: 561, duration: 0.746s, episode steps:  96, steps per second: 129, episode reward: -23.639, mean reward: -0.246 [-100.000, 13.282], mean action: 1.552 [0.000, 3.000],  loss: 9.726053, mse: 3026.222010, mean_q: 37.187819, mean_eps: 0.663517
  56235/150000: episode: 562, duration: 0.962s, episode steps: 106, steps per second: 110, episode reward: -100.049, mean reward: -0.944 [-100.000,  7.997], mean action: 1.434 [0.000, 3.000],  loss: 12.695908, mse: 3027.054195, mean_q: 38.084435, mean_eps: 0.662911
  56899/150000: episode: 563, duration: 6.093s, episode steps: 664, steps per second: 109, episode reward: -114.497, mean reward: -0.172 [-100.000, 29.834], mean action: 1.538 [0.000, 3.000],  loss: 13.571656, mse: 3029.855028, mean_q: 37.839242, mean_eps: 0.660601
  56980/150000: episode: 564, duration: 0.754s, episode steps:  81, steps per second: 107, episode reward: -74.518, mean reward: -0.920 [-100.000,  7.017], mean action: 1.481 [0.000, 3.000],  loss: 14.807994, mse: 3038.054621, mean_q: 39.369194, mean_eps: 0.658366
  57094/150000: episode: 565, duration: 1.229s, episode steps: 114, steps per second:  93, episode reward: -56.673, mean reward: -0.497 [-100.000, 17.011], mean action: 1.632 [0.000, 3.000],  loss: 12.827547, mse: 3055.210456, mean_q: 37.983642, mean_eps: 0.657781
  57183/150000: episode: 566, duration: 1.485s, episode steps:  89, steps per second:  60, episode reward: -57.664, mean reward: -0.648 [-100.000, 17.884], mean action: 1.584 [0.000, 3.000],  loss: 12.814542, mse: 3114.318291, mean_q: 37.458027, mean_eps: 0.657172
  57285/150000: episode: 567, duration: 1.043s, episode steps: 102, steps per second:  98, episode reward: 24.499, mean reward:  0.240 [-100.000, 18.315], mean action: 1.775 [0.000, 3.000],  loss: 13.945434, mse: 3095.665953, mean_q: 38.057187, mean_eps: 0.656599
  57372/150000: episode: 568, duration: 0.872s, episode steps:  87, steps per second: 100, episode reward: -30.347, mean reward: -0.349 [-100.000, 16.775], mean action: 1.713 [0.000, 3.000],  loss: 14.613320, mse: 3088.764559, mean_q: 37.052883, mean_eps: 0.656032
  57480/150000: episode: 569, duration: 0.989s, episode steps: 108, steps per second: 109, episode reward: -82.304, mean reward: -0.762 [-100.000,  6.919], mean action: 1.509 [0.000, 3.000],  loss: 12.432755, mse: 2982.560895, mean_q: 38.053574, mean_eps: 0.655447
  57563/150000: episode: 570, duration: 0.673s, episode steps:  83, steps per second: 123, episode reward: -80.059, mean reward: -0.965 [-100.000, 10.595], mean action: 1.602 [0.000, 3.000],  loss: 16.108694, mse: 3152.457052, mean_q: 38.793552, mean_eps: 0.654874
  57692/150000: episode: 571, duration: 1.088s, episode steps: 129, steps per second: 119, episode reward: -42.383, mean reward: -0.329 [-100.000, 13.946], mean action: 1.752 [0.000, 3.000],  loss: 10.064588, mse: 3096.847088, mean_q: 38.933534, mean_eps: 0.654238
  57760/150000: episode: 572, duration: 0.642s, episode steps:  68, steps per second: 106, episode reward: -55.111, mean reward: -0.810 [-100.000, 13.377], mean action: 1.559 [0.000, 3.000],  loss: 13.665032, mse: 3096.305991, mean_q: 37.090152, mean_eps: 0.653647
  57846/150000: episode: 573, duration: 0.798s, episode steps:  86, steps per second: 108, episode reward:  9.448, mean reward:  0.110 [-100.000, 34.973], mean action: 1.779 [0.000, 3.000],  loss: 11.329267, mse: 3013.859117, mean_q: 36.890020, mean_eps: 0.653185
  57951/150000: episode: 574, duration: 1.069s, episode steps: 105, steps per second:  98, episode reward: -122.497, mean reward: -1.167 [-100.000,  7.051], mean action: 1.771 [0.000, 3.000],  loss: 16.102720, mse: 3097.086340, mean_q: 38.150122, mean_eps: 0.652612
  58067/150000: episode: 575, duration: 0.973s, episode steps: 116, steps per second: 119, episode reward: -77.772, mean reward: -0.670 [-100.000,  5.772], mean action: 1.655 [0.000, 3.000],  loss: 10.935571, mse: 3106.064813, mean_q: 37.326842, mean_eps: 0.651949
  58200/150000: episode: 576, duration: 1.093s, episode steps: 133, steps per second: 122, episode reward: -106.141, mean reward: -0.798 [-100.000, 10.638], mean action: 1.677 [0.000, 3.000],  loss: 9.885687, mse: 3087.792734, mean_q: 38.698969, mean_eps: 0.651202
  58284/150000: episode: 577, duration: 0.645s, episode steps:  84, steps per second: 130, episode reward: -58.717, mean reward: -0.699 [-100.000,  7.191], mean action: 1.786 [0.000, 3.000],  loss: 8.890501, mse: 3144.732239, mean_q: 37.650730, mean_eps: 0.650551
  58377/150000: episode: 578, duration: 0.805s, episode steps:  93, steps per second: 115, episode reward: -38.119, mean reward: -0.410 [-100.000, 10.544], mean action: 1.785 [0.000, 3.000],  loss: 13.302850, mse: 3100.638643, mean_q: 38.174299, mean_eps: 0.650020
  58471/150000: episode: 579, duration: 0.776s, episode steps:  94, steps per second: 121, episode reward: -52.343, mean reward: -0.557 [-100.000, 25.077], mean action: 1.532 [0.000, 3.000],  loss: 11.749099, mse: 3148.680934, mean_q: 37.973305, mean_eps: 0.649459
  58565/150000: episode: 580, duration: 0.758s, episode steps:  94, steps per second: 124, episode reward: -14.124, mean reward: -0.150 [-100.000, 11.966], mean action: 1.468 [0.000, 3.000],  loss: 12.694920, mse: 3085.128021, mean_q: 38.308341, mean_eps: 0.648895
  59565/150000: episode: 581, duration: 8.585s, episode steps: 1000, steps per second: 116, episode reward: -40.454, mean reward: -0.040 [-19.865, 43.350], mean action: 1.693 [0.000, 3.000],  loss: 11.204659, mse: 3138.065506, mean_q: 38.708647, mean_eps: 0.645613
  59664/150000: episode: 582, duration: 0.819s, episode steps:  99, steps per second: 121, episode reward: -145.287, mean reward: -1.468 [-100.000,  8.902], mean action: 1.434 [0.000, 3.000],  loss: 9.904580, mse: 3162.958994, mean_q: 40.117421, mean_eps: 0.642316
  59756/150000: episode: 583, duration: 0.747s, episode steps:  92, steps per second: 123, episode reward: -82.463, mean reward: -0.896 [-100.000, 15.008], mean action: 1.391 [0.000, 3.000],  loss: 14.278821, mse: 3122.694416, mean_q: 38.640606, mean_eps: 0.641743
  59829/150000: episode: 584, duration: 0.598s, episode steps:  73, steps per second: 122, episode reward: -29.650, mean reward: -0.406 [-100.000, 10.928], mean action: 1.274 [0.000, 3.000],  loss: 9.305041, mse: 3102.846790, mean_q: 38.862881, mean_eps: 0.641248
  59926/150000: episode: 585, duration: 0.824s, episode steps:  97, steps per second: 118, episode reward: -111.406, mean reward: -1.149 [-100.000,  7.232], mean action: 1.639 [0.000, 3.000],  loss: 11.565549, mse: 3191.483872, mean_q: 39.139805, mean_eps: 0.640738
  60002/150000: episode: 586, duration: 0.602s, episode steps:  76, steps per second: 126, episode reward: -126.358, mean reward: -1.663 [-100.000,  6.205], mean action: 1.829 [0.000, 3.000],  loss: 20.705670, mse: 3191.426999, mean_q: 39.140187, mean_eps: 0.640219
  60145/150000: episode: 587, duration: 1.136s, episode steps: 143, steps per second: 126, episode reward: -93.275, mean reward: -0.652 [-100.000, 10.758], mean action: 1.601 [0.000, 3.000],  loss: 11.306326, mse: 3267.782187, mean_q: 39.600435, mean_eps: 0.639562
  60316/150000: episode: 588, duration: 1.342s, episode steps: 171, steps per second: 127, episode reward: -29.756, mean reward: -0.174 [-100.000, 16.877], mean action: 1.427 [0.000, 3.000],  loss: 11.948127, mse: 3182.460606, mean_q: 39.400826, mean_eps: 0.638620
  60385/150000: episode: 589, duration: 0.533s, episode steps:  69, steps per second: 130, episode reward: -43.279, mean reward: -0.627 [-100.000,  5.456], mean action: 1.913 [0.000, 3.000],  loss: 10.478246, mse: 3181.662760, mean_q: 39.777920, mean_eps: 0.637900
  60518/150000: episode: 590, duration: 1.076s, episode steps: 133, steps per second: 124, episode reward: -254.191, mean reward: -1.911 [-100.000, 27.920], mean action: 1.466 [0.000, 3.000],  loss: 13.228594, mse: 3169.384681, mean_q: 40.144593, mean_eps: 0.637294
  60603/150000: episode: 591, duration: 0.648s, episode steps:  85, steps per second: 131, episode reward: -45.015, mean reward: -0.530 [-100.000, 13.140], mean action: 1.753 [0.000, 3.000],  loss: 10.913760, mse: 3270.582853, mean_q: 40.144422, mean_eps: 0.636640
  60679/150000: episode: 592, duration: 0.595s, episode steps:  76, steps per second: 128, episode reward: -44.675, mean reward: -0.588 [-100.000,  7.110], mean action: 1.671 [0.000, 3.000],  loss: 10.676872, mse: 3250.136979, mean_q: 39.485678, mean_eps: 0.636157
  60801/150000: episode: 593, duration: 1.001s, episode steps: 122, steps per second: 122, episode reward: -46.894, mean reward: -0.384 [-100.000, 11.146], mean action: 1.566 [0.000, 3.000],  loss: 10.013863, mse: 3218.469594, mean_q: 39.792546, mean_eps: 0.635563
  60908/150000: episode: 594, duration: 0.827s, episode steps: 107, steps per second: 129, episode reward: -40.849, mean reward: -0.382 [-100.000,  8.854], mean action: 1.813 [0.000, 3.000],  loss: 15.055757, mse: 3275.445662, mean_q: 40.769705, mean_eps: 0.634876
  61058/150000: episode: 595, duration: 1.218s, episode steps: 150, steps per second: 123, episode reward: -34.793, mean reward: -0.232 [-100.000, 14.701], mean action: 1.827 [0.000, 3.000],  loss: 11.571992, mse: 3225.700428, mean_q: 40.464076, mean_eps: 0.634105
  61159/150000: episode: 596, duration: 0.782s, episode steps: 101, steps per second: 129, episode reward: -63.900, mean reward: -0.633 [-100.000,  6.102], mean action: 1.614 [0.000, 3.000],  loss: 11.682989, mse: 3203.336276, mean_q: 39.768686, mean_eps: 0.633352
  61292/150000: episode: 597, duration: 1.117s, episode steps: 133, steps per second: 119, episode reward: -108.840, mean reward: -0.818 [-100.000,  5.519], mean action: 1.669 [0.000, 3.000],  loss: 12.386781, mse: 3281.172730, mean_q: 38.930197, mean_eps: 0.632650
  61396/150000: episode: 598, duration: 0.843s, episode steps: 104, steps per second: 123, episode reward: -65.116, mean reward: -0.626 [-100.000,  8.259], mean action: 1.471 [0.000, 3.000],  loss: 13.742996, mse: 3204.695613, mean_q: 38.291666, mean_eps: 0.631939
  61504/150000: episode: 599, duration: 0.989s, episode steps: 108, steps per second: 109, episode reward: -24.194, mean reward: -0.224 [-100.000, 17.617], mean action: 1.648 [0.000, 3.000],  loss: 13.815685, mse: 3179.019929, mean_q: 39.317016, mean_eps: 0.631303
