Training for 150000 steps ...
     92/150000: episode: 1, duration: 0.205s, episode steps:  92, steps per second: 448, episode reward: -88.329, mean reward: -0.960 [-100.000, 12.252], mean action: 1.391 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  24060/150000: episode: 261, duration: 1.063s, episode steps: 130, steps per second: 122, episode reward: -86.447, mean reward: -0.665 [-100.000,  6.884], mean action: 1.569 [0.000, 3.000],  loss: 18.312185, mse: 5888.390813, mean_q: 68.616482, mean_eps: 0.856033
  24130/150000: episode: 262, duration: 0.580s, episode steps:  70, steps per second: 121, episode reward: -68.796, mean reward: -0.983 [-100.000,  8.127], mean action: 1.529 [0.000, 3.000],  loss: 26.040754, mse: 5868.756201, mean_q: 68.824026, mean_eps: 0.855433
  24213/150000: episode: 263, duration: 0.685s, episode steps:  83, steps per second: 121, episode reward: -112.566, mean reward: -1.356 [-100.000,  6.255], mean action: 1.602 [0.000, 3.000],  loss: 12.226155, mse: 5743.369805, mean_q: 68.155963, mean_eps: 0.854974
  24318/150000: episode: 264, duration: 0.838s, episode steps: 105, steps per second: 125, episode reward: -117.317, mean reward: -1.117 [-100.000, 18.568], mean action: 1.686 [0.000, 3.000],  loss: 12.269145, mse: 5944.730032, mean_q: 69.554611, mean_eps: 0.854410
  24399/150000: episode: 265, duration: 0.683s, episode steps:  81, steps per second: 119, episode reward: -101.126, mean reward: -1.248 [-100.000,  7.524], mean action: 1.691 [0.000, 3.000],  loss: 11.279987, mse: 5974.831278, mean_q: 69.449386, mean_eps: 0.853852
  24462/150000: episode: 266, duration: 0.505s, episode steps:  63, steps per second: 125, episode reward: -89.567, mean reward: -1.422 [-100.000,  9.653], mean action: 1.714 [0.000, 3.000],  loss: 31.156360, mse: 6023.131038, mean_q: 69.008971, mean_eps: 0.853420
  24542/150000: episode: 267, duration: 0.655s, episode steps:  80, steps per second: 122, episode reward: -26.214, mean reward: -0.328 [-100.000, 19.674], mean action: 1.700 [0.000, 3.000],  loss: 18.658425, mse: 5957.158484, mean_q: 69.489846, mean_eps: 0.852991
  24703/150000: episode: 268, duration: 1.337s, episode steps: 161, steps per second: 120, episode reward: -82.822, mean reward: -0.514 [-100.000,  6.242], mean action: 1.522 [0.000, 3.000],  loss: 10.152019, mse: 5932.634717, mean_q: 68.772640, mean_eps: 0.852268
  24787/150000: episode: 269, duration: 0.681s, episode steps:  84, steps per second: 123, episode reward: -108.849, mean reward: -1.296 [-100.000, 26.593], mean action: 1.345 [0.000, 3.000],  loss: 15.830477, mse: 5949.570225, mean_q: 69.289184, mean_eps: 0.851533
  24867/150000: episode: 270, duration: 0.715s, episode steps:  80, steps per second: 112, episode reward: -72.630, mean reward: -0.908 [-100.000,  9.046], mean action: 1.475 [0.000, 3.000],  loss: 18.227208, mse: 6020.567102, mean_q: 69.605226, mean_eps: 0.851041
  25004/150000: episode: 271, duration: 1.140s, episode steps: 137, steps per second: 120, episode reward: -133.766, mean reward: -0.976 [-100.000, 29.517], mean action: 1.547 [0.000, 3.000],  loss: 18.868914, mse: 6058.299673, mean_q: 69.738629, mean_eps: 0.850390
  25072/150000: episode: 272, duration: 0.544s, episode steps:  68, steps per second: 125, episode reward: -51.219, mean reward: -0.753 [-100.000, 11.942], mean action: 1.750 [0.000, 3.000],  loss: 20.979640, mse: 6358.746589, mean_q: 71.978528, mean_eps: 0.849775
  25161/150000: episode: 273, duration: 0.748s, episode steps:  89, steps per second: 119, episode reward: -421.385, mean reward: -4.735 [-100.000, -0.402], mean action: 1.719 [0.000, 3.000],  loss: 36.853582, mse: 6240.885545, mean_q: 70.432388, mean_eps: 0.849304
  25232/150000: episode: 274, duration: 0.578s, episode steps:  71, steps per second: 123, episode reward: -67.070, mean reward: -0.945 [-100.000,  7.173], mean action: 1.606 [0.000, 3.000],  loss: 27.294617, mse: 6141.281683, mean_q: 69.956977, mean_eps: 0.848824
  25293/150000: episode: 275, duration: 0.494s, episode steps:  61, steps per second: 124, episode reward: -61.270, mean reward: -1.004 [-100.000, 12.626], mean action: 1.623 [0.000, 3.000],  loss: 14.327753, mse: 6138.729428, mean_q: 69.089208, mean_eps: 0.848428
  25373/150000: episode: 276, duration: 0.657s, episode steps:  80, steps per second: 122, episode reward: -84.143, mean reward: -1.052 [-100.000, 17.147], mean action: 1.712 [0.000, 3.000],  loss: 22.624518, mse: 6287.485931, mean_q: 71.747059, mean_eps: 0.848005
  25443/150000: episode: 277, duration: 0.602s, episode steps:  70, steps per second: 116, episode reward: -55.276, mean reward: -0.790 [-100.000, 12.508], mean action: 1.571 [0.000, 3.000],  loss: 13.639049, mse: 6359.845989, mean_q: 71.350315, mean_eps: 0.847555
  25522/150000: episode: 278, duration: 0.637s, episode steps:  79, steps per second: 124, episode reward: -79.870, mean reward: -1.011 [-100.000,  7.200], mean action: 1.570 [0.000, 3.000],  loss: 17.096489, mse: 6199.680534, mean_q: 70.529568, mean_eps: 0.847108
  25609/150000: episode: 279, duration: 0.705s, episode steps:  87, steps per second: 123, episode reward: -79.042, mean reward: -0.909 [-100.000,  8.742], mean action: 1.437 [0.000, 3.000],  loss: 18.136162, mse: 5990.488444, mean_q: 67.905548, mean_eps: 0.846610
  25715/150000: episode: 280, duration: 0.894s, episode steps: 106, steps per second: 119, episode reward: -27.583, mean reward: -0.260 [-100.000, 12.766], mean action: 1.613 [0.000, 3.000],  loss: 11.755402, mse: 6215.234974, mean_q: 69.694752, mean_eps: 0.846031
  25783/150000: episode: 281, duration: 0.548s, episode steps:  68, steps per second: 124, episode reward: -142.022, mean reward: -2.089 [-100.000, 44.622], mean action: 1.662 [0.000, 3.000],  loss: 21.837786, mse: 6466.933414, mean_q: 71.856283, mean_eps: 0.845509
  25844/150000: episode: 282, duration: 0.496s, episode steps:  61, steps per second: 123, episode reward: -66.238, mean reward: -1.086 [-100.000, 40.017], mean action: 1.803 [0.000, 3.000],  loss: 16.489269, mse: 6351.375128, mean_q: 70.119962, mean_eps: 0.845122
  25952/150000: episode: 283, duration: 0.898s, episode steps: 108, steps per second: 120, episode reward: -98.137, mean reward: -0.909 [-100.000,  7.283], mean action: 1.796 [0.000, 3.000],  loss: 16.085647, mse: 6253.584916, mean_q: 70.036176, mean_eps: 0.844615
  26018/150000: episode: 284, duration: 0.554s, episode steps:  66, steps per second: 119, episode reward: -34.980, mean reward: -0.530 [-100.000, 11.481], mean action: 1.621 [0.000, 3.000],  loss: 15.525825, mse: 6067.839622, mean_q: 68.650879, mean_eps: 0.844093
  26127/150000: episode: 285, duration: 0.898s, episode steps: 109, steps per second: 121, episode reward: -161.369, mean reward: -1.480 [-100.000,  3.158], mean action: 1.560 [0.000, 3.000],  loss: 13.305653, mse: 6202.422475, mean_q: 69.085959, mean_eps: 0.843568
  26224/150000: episode: 286, duration: 0.830s, episode steps:  97, steps per second: 117, episode reward: -99.215, mean reward: -1.023 [-100.000,  9.930], mean action: 1.619 [0.000, 3.000],  loss: 10.858584, mse: 6438.104855, mean_q: 71.768424, mean_eps: 0.842950
  26344/150000: episode: 287, duration: 0.965s, episode steps: 120, steps per second: 124, episode reward: -70.314, mean reward: -0.586 [-100.000,  6.609], mean action: 1.758 [0.000, 3.000],  loss: 19.628017, mse: 6452.321676, mean_q: 72.143996, mean_eps: 0.842299
  26457/150000: episode: 288, duration: 0.972s, episode steps: 113, steps per second: 116, episode reward: -70.895, mean reward: -0.627 [-100.000, 21.188], mean action: 1.575 [0.000, 3.000],  loss: 18.561456, mse: 6460.840825, mean_q: 72.434217, mean_eps: 0.841600
  26530/150000: episode: 289, duration: 0.639s, episode steps:  73, steps per second: 114, episode reward: -40.934, mean reward: -0.561 [-100.000, 22.258], mean action: 1.562 [0.000, 3.000],  loss: 12.272581, mse: 6347.137495, mean_q: 71.832459, mean_eps: 0.841042
  26630/150000: episode: 290, duration: 0.813s, episode steps: 100, steps per second: 123, episode reward: -104.958, mean reward: -1.050 [-100.000,  5.386], mean action: 1.470 [0.000, 3.000],  loss: 19.114091, mse: 6340.767871, mean_q: 71.060863, mean_eps: 0.840523
  26755/150000: episode: 291, duration: 1.055s, episode steps: 125, steps per second: 119, episode reward: -124.918, mean reward: -0.999 [-100.000,  8.309], mean action: 1.800 [0.000, 3.000],  loss: 25.995939, mse: 6476.147715, mean_q: 71.961702, mean_eps: 0.839848
  26838/150000: episode: 292, duration: 0.677s, episode steps:  83, steps per second: 123, episode reward: -82.339, mean reward: -0.992 [-100.000,  6.810], mean action: 1.590 [0.000, 3.000],  loss: 34.072407, mse: 6585.406485, mean_q: 73.157849, mean_eps: 0.839224
  26921/150000: episode: 293, duration: 0.675s, episode steps:  83, steps per second: 123, episode reward: -97.252, mean reward: -1.172 [-100.000, 11.657], mean action: 1.518 [0.000, 3.000],  loss: 17.321193, mse: 6438.852827, mean_q: 71.875850, mean_eps: 0.838726
  26999/150000: episode: 294, duration: 0.698s, episode steps:  78, steps per second: 112, episode reward: -136.047, mean reward: -1.744 [-100.000, 16.205], mean action: 1.538 [0.000, 3.000],  loss: 17.043471, mse: 6662.744548, mean_q: 73.348980, mean_eps: 0.838243
  27074/150000: episode: 295, duration: 0.622s, episode steps:  75, steps per second: 121, episode reward: -90.384, mean reward: -1.205 [-100.000, 11.498], mean action: 1.707 [0.000, 3.000],  loss: 23.486455, mse: 6627.519303, mean_q: 73.288192, mean_eps: 0.837784
  27168/150000: episode: 296, duration: 0.756s, episode steps:  94, steps per second: 124, episode reward: -81.212, mean reward: -0.864 [-100.000,  9.815], mean action: 1.553 [0.000, 3.000],  loss: 18.265052, mse: 6642.661372, mean_q: 72.993104, mean_eps: 0.837277
  27252/150000: episode: 297, duration: 0.729s, episode steps:  84, steps per second: 115, episode reward: -117.219, mean reward: -1.395 [-100.000,  9.970], mean action: 1.488 [0.000, 3.000],  loss: 34.135102, mse: 6688.256946, mean_q: 73.196318, mean_eps: 0.836743
  27322/150000: episode: 298, duration: 0.564s, episode steps:  70, steps per second: 124, episode reward: -122.829, mean reward: -1.755 [-100.000,  6.786], mean action: 1.243 [0.000, 3.000],  loss: 11.958994, mse: 6625.710972, mean_q: 73.045316, mean_eps: 0.836281
  27433/150000: episode: 299, duration: 0.880s, episode steps: 111, steps per second: 126, episode reward: -180.331, mean reward: -1.625 [-100.000, 28.579], mean action: 1.441 [0.000, 3.000],  loss: 20.398243, mse: 6713.868305, mean_q: 73.805274, mean_eps: 0.835738
  27527/150000: episode: 300, duration: 0.825s, episode steps:  94, steps per second: 114, episode reward: -111.209, mean reward: -1.183 [-100.000, 11.142], mean action: 1.596 [0.000, 3.000],  loss: 10.430994, mse: 6683.031146, mean_q: 72.746613, mean_eps: 0.835123
  27648/150000: episode: 301, duration: 0.981s, episode steps: 121, steps per second: 123, episode reward: -53.561, mean reward: -0.443 [-100.000,  9.389], mean action: 1.653 [0.000, 3.000],  loss: 10.235721, mse: 6573.140213, mean_q: 72.302033, mean_eps: 0.834478
  27739/150000: episode: 302, duration: 0.742s, episode steps:  91, steps per second: 123, episode reward: -70.690, mean reward: -0.777 [-100.000, 12.508], mean action: 1.659 [0.000, 3.000],  loss: 10.914867, mse: 6698.981027, mean_q: 73.183004, mean_eps: 0.833842
  27857/150000: episode: 303, duration: 1.001s, episode steps: 118, steps per second: 118, episode reward: -287.060, mean reward: -2.433 [-100.000, 54.699], mean action: 1.602 [0.000, 3.000],  loss: 8.441074, mse: 6740.141024, mean_q: 73.443645, mean_eps: 0.833215
  27928/150000: episode: 304, duration: 0.572s, episode steps:  71, steps per second: 124, episode reward: -41.196, mean reward: -0.580 [-100.000,  8.235], mean action: 1.662 [0.000, 3.000],  loss: 12.531414, mse: 6842.565086, mean_q: 74.498671, mean_eps: 0.832648
  27994/150000: episode: 305, duration: 0.547s, episode steps:  66, steps per second: 121, episode reward: -134.839, mean reward: -2.043 [-100.000, 13.451], mean action: 1.621 [0.000, 3.000],  loss: 14.657390, mse: 6793.741470, mean_q: 73.521943, mean_eps: 0.832237
  28082/150000: episode: 306, duration: 0.746s, episode steps:  88, steps per second: 118, episode reward: -43.233, mean reward: -0.491 [-100.000, 13.188], mean action: 1.818 [0.000, 3.000],  loss: 17.089149, mse: 6934.785389, mean_q: 75.474122, mean_eps: 0.831775
  28144/150000: episode: 307, duration: 0.497s, episode steps:  62, steps per second: 125, episode reward: -62.558, mean reward: -1.009 [-100.000, 12.585], mean action: 1.661 [0.000, 3.000],  loss: 15.203383, mse: 6908.231934, mean_q: 75.072715, mean_eps: 0.831325
  28229/150000: episode: 308, duration: 0.686s, episode steps:  85, steps per second: 124, episode reward: -270.715, mean reward: -3.185 [-100.000, 129.750], mean action: 1.588 [0.000, 3.000],  loss: 9.868962, mse: 6729.379722, mean_q: 73.785707, mean_eps: 0.830884
  28358/150000: episode: 309, duration: 1.074s, episode steps: 129, steps per second: 120, episode reward: -87.762, mean reward: -0.680 [-100.000, 12.096], mean action: 1.690 [0.000, 3.000],  loss: 21.329745, mse: 6684.552265, mean_q: 73.903457, mean_eps: 0.830242
  28459/150000: episode: 310, duration: 0.814s, episode steps: 101, steps per second: 124, episode reward: -77.525, mean reward: -0.768 [-100.000,  6.673], mean action: 1.594 [0.000, 3.000],  loss: 10.885811, mse: 6958.534112, mean_q: 75.292113, mean_eps: 0.829552
  28580/150000: episode: 311, duration: 1.027s, episode steps: 121, steps per second: 118, episode reward: -163.286, mean reward: -1.349 [-100.000, 14.516], mean action: 1.636 [0.000, 3.000],  loss: 25.590913, mse: 6913.147893, mean_q: 74.270472, mean_eps: 0.828886
  28655/150000: episode: 312, duration: 0.601s, episode steps:  75, steps per second: 125, episode reward: -58.213, mean reward: -0.776 [-100.000, 15.204], mean action: 1.347 [0.000, 3.000],  loss: 9.530510, mse: 6706.712539, mean_q: 73.014800, mean_eps: 0.828298
  28770/150000: episode: 313, duration: 0.915s, episode steps: 115, steps per second: 126, episode reward: -160.852, mean reward: -1.399 [-100.000,  7.816], mean action: 1.417 [0.000, 3.000],  loss: 14.671739, mse: 6874.633577, mean_q: 74.489120, mean_eps: 0.827728
  28885/150000: episode: 314, duration: 1.096s, episode steps: 115, steps per second: 105, episode reward: -78.049, mean reward: -0.679 [-100.000, 11.007], mean action: 1.617 [0.000, 3.000],  loss: 15.442428, mse: 6939.703639, mean_q: 74.937020, mean_eps: 0.827038
  28983/150000: episode: 315, duration: 0.856s, episode steps:  98, steps per second: 115, episode reward: -74.755, mean reward: -0.763 [-100.000,  7.019], mean action: 1.622 [0.000, 3.000],  loss: 23.970355, mse: 6938.832589, mean_q: 75.179449, mean_eps: 0.826399
  29063/150000: episode: 316, duration: 0.731s, episode steps:  80, steps per second: 110, episode reward: -73.532, mean reward: -0.919 [-100.000, 17.741], mean action: 1.425 [0.000, 3.000],  loss: 12.595623, mse: 6854.422186, mean_q: 74.522619, mean_eps: 0.825865
  29160/150000: episode: 317, duration: 0.824s, episode steps:  97, steps per second: 118, episode reward: -127.478, mean reward: -1.314 [-100.000,  9.418], mean action: 1.474 [0.000, 3.000],  loss: 22.597779, mse: 7078.245439, mean_q: 75.242302, mean_eps: 0.825334
  29241/150000: episode: 318, duration: 0.686s, episode steps:  81, steps per second: 118, episode reward: -59.512, mean reward: -0.735 [-100.000, 11.793], mean action: 1.432 [0.000, 3.000],  loss: 15.082579, mse: 6987.017156, mean_q: 75.408734, mean_eps: 0.824800
  29326/150000: episode: 319, duration: 0.733s, episode steps:  85, steps per second: 116, episode reward: -40.708, mean reward: -0.479 [-100.000, 22.045], mean action: 1.529 [0.000, 3.000],  loss: 15.149873, mse: 6922.052240, mean_q: 73.987096, mean_eps: 0.824302
  29413/150000: episode: 320, duration: 0.692s, episode steps:  87, steps per second: 126, episode reward: -146.565, mean reward: -1.685 [-100.000, 39.069], mean action: 1.540 [0.000, 3.000],  loss: 16.957083, mse: 6745.228903, mean_q: 72.529181, mean_eps: 0.823786
  29523/150000: episode: 321, duration: 0.906s, episode steps: 110, steps per second: 121, episode reward: -110.853, mean reward: -1.008 [-100.000,  9.606], mean action: 1.627 [0.000, 3.000],  loss: 17.592648, mse: 6970.493701, mean_q: 73.952684, mean_eps: 0.823195
  29630/150000: episode: 322, duration: 0.915s, episode steps: 107, steps per second: 117, episode reward: -124.161, mean reward: -1.160 [-100.000, 16.043], mean action: 1.421 [0.000, 3.000],  loss: 20.349529, mse: 7166.197498, mean_q: 76.585691, mean_eps: 0.822544
  29755/150000: episode: 323, duration: 1.019s, episode steps: 125, steps per second: 123, episode reward: -88.009, mean reward: -0.704 [-100.000,  8.654], mean action: 1.568 [0.000, 3.000],  loss: 16.766393, mse: 6897.241996, mean_q: 73.982921, mean_eps: 0.821848
  29818/150000: episode: 324, duration: 0.544s, episode steps:  63, steps per second: 116, episode reward: -102.810, mean reward: -1.632 [-100.000,  9.154], mean action: 1.508 [0.000, 3.000],  loss: 34.748672, mse: 7152.417643, mean_q: 76.023754, mean_eps: 0.821284
  29990/150000: episode: 325, duration: 1.379s, episode steps: 172, steps per second: 125, episode reward: -51.233, mean reward: -0.298 [-100.000, 11.474], mean action: 1.599 [0.000, 3.000],  loss: 16.012247, mse: 7086.706980, mean_q: 76.117368, mean_eps: 0.820579
