Training for 150000 steps ...
     57/150000: episode: 1, duration: 0.285s, episode steps:  57, steps per second: 200, episode reward: -90.955, mean reward: -1.596 [-100.000,  6.351], mean action: 1.421 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  52981/150000: episode: 549, duration: 1.411s, episode steps: 128, steps per second:  91, episode reward: -81.796, mean reward: -0.639 [-100.000, 11.820], mean action: 1.680 [0.000, 3.000],  loss: 9.986762, mse: 4009.098757, mean_q: 44.732454, mean_eps: 0.682501
  53091/150000: episode: 550, duration: 1.209s, episode steps: 110, steps per second:  91, episode reward:  3.540, mean reward:  0.032 [-100.000, 21.816], mean action: 1.691 [0.000, 3.000],  loss: 10.040900, mse: 4085.147625, mean_q: 44.300907, mean_eps: 0.681787
  53476/150000: episode: 551, duration: 4.224s, episode steps: 385, steps per second:  91, episode reward: -190.908, mean reward: -0.496 [-100.000, 61.978], mean action: 1.579 [0.000, 3.000],  loss: 11.438668, mse: 4098.549424, mean_q: 45.183105, mean_eps: 0.680302
  53568/150000: episode: 552, duration: 0.863s, episode steps:  92, steps per second: 107, episode reward: -31.849, mean reward: -0.346 [-100.000,  9.733], mean action: 1.783 [0.000, 3.000],  loss: 7.716142, mse: 4076.212564, mean_q: 43.232666, mean_eps: 0.678871
  53658/150000: episode: 553, duration: 0.816s, episode steps:  90, steps per second: 110, episode reward: -71.892, mean reward: -0.799 [-100.000, 16.867], mean action: 1.478 [0.000, 3.000],  loss: 8.992272, mse: 4111.701587, mean_q: 45.662591, mean_eps: 0.678325
  53793/150000: episode: 554, duration: 1.350s, episode steps: 135, steps per second: 100, episode reward: -56.612, mean reward: -0.419 [-100.000, 19.360], mean action: 1.541 [0.000, 3.000],  loss: 12.590820, mse: 4047.861693, mean_q: 44.513312, mean_eps: 0.677650
  53897/150000: episode: 555, duration: 0.952s, episode steps: 104, steps per second: 109, episode reward: -95.288, mean reward: -0.916 [-100.000, 10.389], mean action: 1.462 [0.000, 3.000],  loss: 8.647967, mse: 4035.107513, mean_q: 44.282639, mean_eps: 0.676933
  54009/150000: episode: 556, duration: 1.083s, episode steps: 112, steps per second: 103, episode reward: -77.508, mean reward: -0.692 [-100.000,  6.360], mean action: 1.625 [0.000, 3.000],  loss: 6.778599, mse: 4096.151539, mean_q: 45.075099, mean_eps: 0.676285
  54134/150000: episode: 557, duration: 1.128s, episode steps: 125, steps per second: 111, episode reward: -69.510, mean reward: -0.556 [-100.000, 11.529], mean action: 1.664 [0.000, 3.000],  loss: 8.245395, mse: 4172.223621, mean_q: 45.656768, mean_eps: 0.675574
  54210/150000: episode: 558, duration: 0.736s, episode steps:  76, steps per second: 103, episode reward: -31.926, mean reward: -0.420 [-100.000, 19.510], mean action: 1.553 [0.000, 3.000],  loss: 11.175978, mse: 4105.669443, mean_q: 45.965141, mean_eps: 0.674971
  54350/150000: episode: 559, duration: 1.349s, episode steps: 140, steps per second: 104, episode reward: -86.364, mean reward: -0.617 [-100.000, 13.419], mean action: 1.629 [0.000, 3.000],  loss: 16.797955, mse: 4227.312891, mean_q: 46.739038, mean_eps: 0.674323
  54443/150000: episode: 560, duration: 0.879s, episode steps:  93, steps per second: 106, episode reward: -75.064, mean reward: -0.807 [-100.000, 12.264], mean action: 1.505 [0.000, 3.000],  loss: 12.260869, mse: 4210.161143, mean_q: 47.647594, mean_eps: 0.673624
  54526/150000: episode: 561, duration: 0.785s, episode steps:  83, steps per second: 106, episode reward: -40.755, mean reward: -0.491 [-100.000, 11.895], mean action: 1.482 [0.000, 3.000],  loss: 10.261135, mse: 4132.986322, mean_q: 46.704238, mean_eps: 0.673096
  54620/150000: episode: 562, duration: 0.853s, episode steps:  94, steps per second: 110, episode reward: -120.263, mean reward: -1.279 [-100.000,  6.384], mean action: 1.851 [0.000, 3.000],  loss: 12.516524, mse: 4176.278645, mean_q: 45.661763, mean_eps: 0.672565
  54713/150000: episode: 563, duration: 0.867s, episode steps:  93, steps per second: 107, episode reward: -74.265, mean reward: -0.799 [-100.000,  7.505], mean action: 1.559 [0.000, 3.000],  loss: 9.557781, mse: 4226.884655, mean_q: 46.795768, mean_eps: 0.672004
  54793/150000: episode: 564, duration: 0.814s, episode steps:  80, steps per second:  98, episode reward: -86.793, mean reward: -1.085 [-100.000,  9.324], mean action: 1.875 [0.000, 3.000],  loss: 7.967883, mse: 4262.819485, mean_q: 47.318683, mean_eps: 0.671485
  54935/150000: episode: 565, duration: 1.342s, episode steps: 142, steps per second: 106, episode reward: -197.356, mean reward: -1.390 [-100.000,  4.629], mean action: 1.472 [0.000, 3.000],  loss: 12.979809, mse: 4178.790533, mean_q: 46.594323, mean_eps: 0.670819
  55015/150000: episode: 566, duration: 0.729s, episode steps:  80, steps per second: 110, episode reward: -55.597, mean reward: -0.695 [-100.000, 21.010], mean action: 1.550 [0.000, 3.000],  loss: 11.440780, mse: 4153.022290, mean_q: 46.349469, mean_eps: 0.670153
  55123/150000: episode: 567, duration: 1.066s, episode steps: 108, steps per second: 101, episode reward: -74.109, mean reward: -0.686 [-100.000, 14.087], mean action: 1.620 [0.000, 3.000],  loss: 10.548177, mse: 4356.796615, mean_q: 47.708192, mean_eps: 0.669589
  55234/150000: episode: 568, duration: 1.032s, episode steps: 111, steps per second: 108, episode reward: -50.571, mean reward: -0.456 [-100.000,  7.517], mean action: 1.441 [0.000, 3.000],  loss: 7.550894, mse: 4404.567306, mean_q: 48.798804, mean_eps: 0.668932
  55339/150000: episode: 569, duration: 1.157s, episode steps: 105, steps per second:  91, episode reward: -66.842, mean reward: -0.637 [-100.000, 12.346], mean action: 1.714 [0.000, 3.000],  loss: 8.647386, mse: 4367.620959, mean_q: 48.635769, mean_eps: 0.668284
  55437/150000: episode: 570, duration: 0.898s, episode steps:  98, steps per second: 109, episode reward: -93.927, mean reward: -0.958 [-100.000,  6.770], mean action: 1.673 [0.000, 3.000],  loss: 10.275121, mse: 4479.260483, mean_q: 48.361483, mean_eps: 0.667675
  55556/150000: episode: 571, duration: 1.178s, episode steps: 119, steps per second: 101, episode reward: -180.938, mean reward: -1.520 [-100.000,  3.458], mean action: 1.706 [0.000, 3.000],  loss: 12.144752, mse: 4405.970198, mean_q: 48.299421, mean_eps: 0.667024
  55666/150000: episode: 572, duration: 1.072s, episode steps: 110, steps per second: 103, episode reward: -128.084, mean reward: -1.164 [-100.000, 13.073], mean action: 1.582 [0.000, 3.000],  loss: 9.694997, mse: 4393.827517, mean_q: 47.252368, mean_eps: 0.666337
  55786/150000: episode: 573, duration: 1.116s, episode steps: 120, steps per second: 108, episode reward: -159.367, mean reward: -1.328 [-100.000,  4.652], mean action: 1.508 [0.000, 3.000],  loss: 8.960743, mse: 4473.042601, mean_q: 49.795814, mean_eps: 0.665647
  55884/150000: episode: 574, duration: 0.975s, episode steps:  98, steps per second: 101, episode reward: -102.809, mean reward: -1.049 [-100.000, 11.425], mean action: 1.612 [0.000, 3.000],  loss: 11.541560, mse: 4420.553116, mean_q: 48.520909, mean_eps: 0.664993
  55977/150000: episode: 575, duration: 0.905s, episode steps:  93, steps per second: 103, episode reward: -106.702, mean reward: -1.147 [-100.000,  8.083], mean action: 1.591 [0.000, 3.000],  loss: 8.360883, mse: 4395.999732, mean_q: 48.268939, mean_eps: 0.664420
  56038/150000: episode: 576, duration: 0.589s, episode steps:  61, steps per second: 104, episode reward: -89.886, mean reward: -1.474 [-100.000, 11.663], mean action: 1.639 [0.000, 3.000],  loss: 8.022278, mse: 4433.729256, mean_q: 49.296426, mean_eps: 0.663958
  56133/150000: episode: 577, duration: 0.860s, episode steps:  95, steps per second: 110, episode reward: -145.738, mean reward: -1.534 [-100.000,  6.256], mean action: 1.747 [0.000, 3.000],  loss: 9.594436, mse: 4375.570976, mean_q: 47.785374, mean_eps: 0.663490
  56224/150000: episode: 578, duration: 0.862s, episode steps:  91, steps per second: 106, episode reward: -111.392, mean reward: -1.224 [-100.000,  7.162], mean action: 1.824 [0.000, 3.000],  loss: 11.828958, mse: 4450.593938, mean_q: 49.219452, mean_eps: 0.662932
  56362/150000: episode: 579, duration: 1.337s, episode steps: 138, steps per second: 103, episode reward: -82.647, mean reward: -0.599 [-100.000, 17.696], mean action: 1.580 [0.000, 3.000],  loss: 8.924823, mse: 4390.659597, mean_q: 48.705553, mean_eps: 0.662245
  56445/150000: episode: 580, duration: 0.800s, episode steps:  83, steps per second: 104, episode reward: -71.539, mean reward: -0.862 [-100.000,  7.057], mean action: 1.518 [0.000, 3.000],  loss: 13.333581, mse: 4430.965585, mean_q: 48.799588, mean_eps: 0.661582
  56518/150000: episode: 581, duration: 0.674s, episode steps:  73, steps per second: 108, episode reward: -64.087, mean reward: -0.878 [-100.000, 16.896], mean action: 1.630 [0.000, 3.000],  loss: 10.293969, mse: 4441.355556, mean_q: 47.124250, mean_eps: 0.661114
  56654/150000: episode: 582, duration: 1.319s, episode steps: 136, steps per second: 103, episode reward: -45.534, mean reward: -0.335 [-100.000,  8.559], mean action: 1.618 [0.000, 3.000],  loss: 9.345447, mse: 4483.686453, mean_q: 47.935801, mean_eps: 0.660487
  56771/150000: episode: 583, duration: 1.091s, episode steps: 117, steps per second: 107, episode reward: -65.627, mean reward: -0.561 [-100.000, 12.480], mean action: 1.692 [0.000, 3.000],  loss: 7.780120, mse: 4408.301075, mean_q: 48.543844, mean_eps: 0.659728
  56895/150000: episode: 584, duration: 1.203s, episode steps: 124, steps per second: 103, episode reward: -125.903, mean reward: -1.015 [-100.000, 12.553], mean action: 1.661 [0.000, 3.000],  loss: 8.461007, mse: 4441.778482, mean_q: 49.098019, mean_eps: 0.659005
  56983/150000: episode: 585, duration: 0.832s, episode steps:  88, steps per second: 106, episode reward: -69.675, mean reward: -0.792 [-100.000, 11.269], mean action: 1.659 [0.000, 3.000],  loss: 7.166410, mse: 4381.488645, mean_q: 48.779792, mean_eps: 0.658369
  57174/150000: episode: 586, duration: 1.779s, episode steps: 191, steps per second: 107, episode reward: 55.859, mean reward:  0.292 [-100.000, 39.397], mean action: 1.623 [0.000, 3.000],  loss: 8.780107, mse: 4648.550945, mean_q: 50.091122, mean_eps: 0.657532
  57241/150000: episode: 587, duration: 0.619s, episode steps:  67, steps per second: 108, episode reward: -88.372, mean reward: -1.319 [-100.000, 20.101], mean action: 1.522 [0.000, 3.000],  loss: 10.305736, mse: 4701.386252, mean_q: 51.330619, mean_eps: 0.656758
  57355/150000: episode: 588, duration: 1.036s, episode steps: 114, steps per second: 110, episode reward: -107.593, mean reward: -0.944 [-100.000,  8.005], mean action: 1.395 [0.000, 3.000],  loss: 9.093884, mse: 4591.534822, mean_q: 49.549094, mean_eps: 0.656215
  57455/150000: episode: 589, duration: 0.996s, episode steps: 100, steps per second: 100, episode reward: -94.149, mean reward: -0.941 [-100.000, 14.085], mean action: 1.780 [0.000, 3.000],  loss: 14.982401, mse: 4617.283696, mean_q: 50.179660, mean_eps: 0.655573
  57562/150000: episode: 590, duration: 0.955s, episode steps: 107, steps per second: 112, episode reward: -84.726, mean reward: -0.792 [-100.000, 10.703], mean action: 1.692 [0.000, 3.000],  loss: 6.807960, mse: 4627.145166, mean_q: 49.262943, mean_eps: 0.654952
  57634/150000: episode: 591, duration: 0.693s, episode steps:  72, steps per second: 104, episode reward: -72.949, mean reward: -1.013 [-100.000, 10.353], mean action: 1.875 [0.000, 3.000],  loss: 6.768636, mse: 4606.503489, mean_q: 48.973543, mean_eps: 0.654415
  57754/150000: episode: 592, duration: 1.249s, episode steps: 120, steps per second:  96, episode reward: -96.203, mean reward: -0.802 [-100.000,  6.687], mean action: 1.500 [0.000, 3.000],  loss: 11.957131, mse: 4629.577055, mean_q: 49.459752, mean_eps: 0.653839
  57830/150000: episode: 593, duration: 0.809s, episode steps:  76, steps per second:  94, episode reward: -57.966, mean reward: -0.763 [-100.000,  9.049], mean action: 1.737 [0.000, 3.000],  loss: 9.843884, mse: 4579.675164, mean_q: 50.206522, mean_eps: 0.653251
  57934/150000: episode: 594, duration: 1.176s, episode steps: 104, steps per second:  88, episode reward: -97.655, mean reward: -0.939 [-100.000,  9.255], mean action: 1.577 [0.000, 3.000],  loss: 11.447397, mse: 4668.548802, mean_q: 51.421379, mean_eps: 0.652711
  58060/150000: episode: 595, duration: 1.269s, episode steps: 126, steps per second:  99, episode reward: -31.101, mean reward: -0.247 [-100.000, 19.433], mean action: 1.405 [0.000, 3.000],  loss: 8.458277, mse: 4768.736871, mean_q: 51.355060, mean_eps: 0.652021
  58137/150000: episode: 596, duration: 0.729s, episode steps:  77, steps per second: 106, episode reward: -51.501, mean reward: -0.669 [-100.000,  8.767], mean action: 1.662 [0.000, 3.000],  loss: 13.903344, mse: 4818.002594, mean_q: 52.049687, mean_eps: 0.651412
  58222/150000: episode: 597, duration: 0.796s, episode steps:  85, steps per second: 107, episode reward: -93.184, mean reward: -1.096 [-100.000, 11.761], mean action: 1.482 [0.000, 3.000],  loss: 7.653047, mse: 4774.960794, mean_q: 49.144842, mean_eps: 0.650926
  58345/150000: episode: 598, duration: 1.239s, episode steps: 123, steps per second:  99, episode reward: -106.613, mean reward: -0.867 [-100.000,  9.963], mean action: 1.707 [0.000, 3.000],  loss: 13.586457, mse: 4721.251882, mean_q: 50.610829, mean_eps: 0.650302
  58430/150000: episode: 599, duration: 0.868s, episode steps:  85, steps per second:  98, episode reward: -57.902, mean reward: -0.681 [-100.000, 12.977], mean action: 1.741 [0.000, 3.000],  loss: 8.855493, mse: 4699.672992, mean_q: 49.947279, mean_eps: 0.649678
  58535/150000: episode: 600, duration: 1.146s, episode steps: 105, steps per second:  92, episode reward: -65.825, mean reward: -0.627 [-100.000,  8.915], mean action: 1.467 [0.000, 3.000],  loss: 9.488435, mse: 4801.883582, mean_q: 49.924939, mean_eps: 0.649108
  58661/150000: episode: 601, duration: 1.170s, episode steps: 126, steps per second: 108, episode reward: -250.986, mean reward: -1.992 [-100.000, 30.823], mean action: 1.754 [0.000, 3.000],  loss: 10.944629, mse: 4720.154491, mean_q: 50.198468, mean_eps: 0.648415
  58751/150000: episode: 602, duration: 1.003s, episode steps:  90, steps per second:  90, episode reward:  9.363, mean reward:  0.104 [-100.000, 17.270], mean action: 1.800 [0.000, 3.000],  loss: 9.709066, mse: 4710.706348, mean_q: 50.718113, mean_eps: 0.647767
  58834/150000: episode: 603, duration: 1.055s, episode steps:  83, steps per second:  79, episode reward: -24.712, mean reward: -0.298 [-100.000, 11.818], mean action: 1.904 [0.000, 3.000],  loss: 13.518501, mse: 4700.205937, mean_q: 49.137343, mean_eps: 0.647248
  58919/150000: episode: 604, duration: 1.177s, episode steps:  85, steps per second:  72, episode reward: -57.922, mean reward: -0.681 [-100.000, 10.858], mean action: 1.671 [0.000, 3.000],  loss: 11.336932, mse: 4714.381681, mean_q: 49.742008, mean_eps: 0.646744
  59041/150000: episode: 605, duration: 1.531s, episode steps: 122, steps per second:  80, episode reward: -167.334, mean reward: -1.372 [-100.000, 13.762], mean action: 1.549 [0.000, 3.000],  loss: 11.638464, mse: 4802.348245, mean_q: 50.716046, mean_eps: 0.646123
  59147/150000: episode: 606, duration: 1.266s, episode steps: 106, steps per second:  84, episode reward: 21.785, mean reward:  0.206 [-100.000, 24.157], mean action: 1.745 [0.000, 3.000],  loss: 10.709071, mse: 4768.796440, mean_q: 50.191688, mean_eps: 0.645439
  59239/150000: episode: 607, duration: 0.807s, episode steps:  92, steps per second: 114, episode reward: -93.992, mean reward: -1.022 [-100.000, 10.012], mean action: 1.880 [0.000, 3.000],  loss: 9.366750, mse: 4871.305876, mean_q: 52.118103, mean_eps: 0.644845
  59351/150000: episode: 608, duration: 1.019s, episode steps: 112, steps per second: 110, episode reward: -168.414, mean reward: -1.504 [-100.000,  2.297], mean action: 1.420 [0.000, 3.000],  loss: 16.410179, mse: 4770.857779, mean_q: 51.386079, mean_eps: 0.644233
  59441/150000: episode: 609, duration: 0.825s, episode steps:  90, steps per second: 109, episode reward: -43.747, mean reward: -0.486 [-100.000, 12.628], mean action: 1.844 [0.000, 3.000],  loss: 10.244864, mse: 4775.194577, mean_q: 50.957120, mean_eps: 0.643627
  59546/150000: episode: 610, duration: 0.998s, episode steps: 105, steps per second: 105, episode reward: -126.338, mean reward: -1.203 [-100.000, 10.535], mean action: 1.781 [0.000, 3.000],  loss: 7.362871, mse: 4879.055727, mean_q: 52.176328, mean_eps: 0.643042
  59636/150000: episode: 611, duration: 0.917s, episode steps:  90, steps per second:  98, episode reward: -53.729, mean reward: -0.597 [-100.000, 16.081], mean action: 1.578 [0.000, 3.000],  loss: 13.526353, mse: 4861.999395, mean_q: 50.822206, mean_eps: 0.642457
  59711/150000: episode: 612, duration: 0.739s, episode steps:  75, steps per second: 102, episode reward: -94.300, mean reward: -1.257 [-100.000,  9.702], mean action: 1.520 [0.000, 3.000],  loss: 8.320268, mse: 4816.729339, mean_q: 51.236077, mean_eps: 0.641962
  59793/150000: episode: 613, duration: 0.727s, episode steps:  82, steps per second: 113, episode reward: -91.224, mean reward: -1.112 [-100.000,  5.236], mean action: 1.537 [0.000, 3.000],  loss: 17.268413, mse: 4763.964305, mean_q: 49.726537, mean_eps: 0.641491
